fixation_id	fixation_run_id	fixation_start_event_time	fixation_target	source_file_line	system_time	tracker_time	duration	date_hour	chunk	chunk_num	event	event_numeric	experiment
20ca4051-be1e-470e-b65f-3d603e6f7a01	1703088439569	133451466135940784	5	199	1700673013593	1700674224909156	370	2023-11-22T14:10:13.593000000	chunk2	2	bottom-up-inside	2	04
3f6c9eb1-c75c-4a78-ac11-ca387f301eda	1703088439569	133451466152213257	5	190	1700673015221	1700674226538895	368	2023-11-22T14:10:15.221000000	chunk1	1	top-down-inside	1	04
fe8b4005-bea1-4e62-a268-3e3ee3efcaba	1703088439569	133451466156744281	5	190	1700673015673	1700674226992141	312	2023-11-22T14:10:15.673000000	chunk1	1	bottom-up-inside	2	04
6758c9a2-42d4-4546-a6b6-9b2bd14ad545	1703088439569	133451466162687731	5	210	1700673016268	1700674227578691	361	2023-11-22T14:10:16.268000000	chunk3	3	top-down-inside	1	04
cbc13a29-e841-49db-b349-9115f74860ca	1703088439569	133451466166854485	5	214	1700673016685	1700674227998727	125	2023-11-22T14:10:16.685000000	chunk3	3	bottom-up-inside	2	04
9a0cb322-69db-469d-a985-0e914c354f4a	1703088439569	133451466172668432	5	222	1700673017265	1700674228585258	122	2023-11-22T14:10:17.265000000	chunk3	3	bottom-up-inside	2	04
66342dc2-9251-4503-941d-a7fd4a6f0be6	1703088439569	133451466174447240	5	227	1700673017443	1700674228761875	623	2023-11-22T14:10:17.443000000	after	5	top-down-outside	3	04
66bfc2cd-8673-4b96-8007-928c18e18829	1703088439569	133451466184369376	5	229	1700673018436	1700674229755116	413	2023-11-22T14:10:18.436000000	after	5	bottom-up-outside	4	04
7380ef0f-2958-4ef4-b7be-f5aee48adf21	1703088439569	133451466189206227	5	229	1700673018919	1700674230238417	232	2023-11-22T14:10:18.919000000	after	5	bottom-up-outside	4	04
8d4815c6-f906-4197-8018-d2bf7df56589	1703088439569	133451466198146158	5	208	1700673019814	1700674231128215	186	2023-11-22T14:10:19.814000000	chunk3	3	top-down-inside	1	04
df7e9c69-8ca9-4ea7-8403-bc3c7b4b9e65	1703088439569	133451466204197695	5	221	1700673020418	1700674231738142	230	2023-11-22T14:10:20.418000000	chunk3	3	bottom-up-inside	2	04
5b8dc46b-b484-4a9e-a6fc-d8e79222c9f2	1703088439569	133451466213567178	5	194	1700673021356	1700674232674744	223	2023-11-22T14:10:21.356000000	chunk2	2	top-down-inside	1	04
08a9eac8-0e40-4c26-93d5-1dd04c71734e	1703088439569	133451466234100065	5	216	1700673023409	1700674234727766	250	2023-11-22T14:10:23.409000000	chunk3	3	top-down-inside	1	04
1f4205b5-65dd-44bb-966f-3bb374e13fd4	1703088439569	133451466240196429	5	227	1700673024018	1700674235337713	148	2023-11-22T14:10:24.018000000	after	5	top-down-outside	3	04
617f95df-61bd-4788-a12f-fc4e93829de4	1703088439569	133451466243832535	5	229	1700673024382	1700674235700966	93	2023-11-22T14:10:24.382000000	after	5	bottom-up-outside	4	04
8d29135d-e5fe-412a-9d19-456b964b69b3	1703088439569	133451466246661634	5	229	1700673024665	1700674235984280	146	2023-11-22T14:10:24.665000000	after	5	bottom-up-outside	4	04
ae6e7f09-d782-45b7-9284-299161dcecfc	1703088439569	133451466248799066	5	229	1700673024879	1700674236194242	82	2023-11-22T14:10:24.879000000	after	5	bottom-up-outside	4	04
172344b7-ad5f-4b16-ab31-944f8e7ac326	1703088439569	133451466250274734	5	229	1700673025027	1700674236340837	320	2023-11-22T14:10:25.027000000	after	5	bottom-up-outside	4	04
395dbb9f-1933-47e4-a890-2132e1f31ed5	1703088439569	133451466255814722	5	229	1700673025580	1700674236897454	155	2023-11-22T14:10:25.580000000	after	5	bottom-up-outside	4	04
77fb4b25-74a0-443a-a6a7-552b013de4ae	1703088439569	133451466257928603	5	229	1700673025792	1700674237110790	92	2023-11-22T14:10:25.792000000	after	5	bottom-up-outside	4	04
55dce685-8516-44d0-8c26-4701627fa7f2	1703088439569	133451466261025445	5	233	1700673026102	1700674237420746	191	2023-11-22T14:10:26.102000000	after	5	bottom-up-outside	4	04
88e1808d-4421-4d90-a053-8782ab1b59d0	1703088439569	133451466268490714	5	227	1700673026848	1700674238167303	333	2023-11-22T14:10:26.848000000	after	5	bottom-up-outside	4	04
a8337445-ca14-428e-8133-94eb1deac851	1703088439569	133451466274897053	5	241	1700673027489	1700674238807178	600	2023-11-22T14:10:27.489000000	after	5	bottom-up-outside	4	04
b8bb5433-1b1e-4736-aa93-5d544f71705f	1703088439569	133451466290498194	5	215	1700673029049	1700674240367026	201	2023-11-22T14:10:29.049000000	chunk3	3	top-down-inside	1	04
c07fcdad-f875-4690-9b89-8683e79501f2	1703088439569	133451466298298473	5	198	1700673029829	1700674241146861	217	2023-11-22T14:10:29.829000000	chunk2	2	top-down-inside	1	04
ac452d0d-feda-42fb-b38c-17a358a56e7b	1703088439569	133451466303699303	5	192	1700673030369	1700674241686804	346	2023-11-22T14:10:30.369000000	chunk2	2	bottom-up-inside	2	04
383757d2-221a-467a-9e59-ea2c2035c1d0	1703088439569	133451466309285686	5	190	1700673030928	1700674242246708	81	2023-11-22T14:10:30.928000000	chunk1	1	top-down-inside	1	04
2b0d4020-7de3-466e-bc6c-884d1e710093	1703088439569	133451466310787310	5	190	1700673031078	1700674242396756	140	2023-11-22T14:10:31.078000000	chunk1	1	bottom-up-inside	2	04
1b5778b6-7ca0-44d9-9aef-e9defa02b9df	1703088439569	133451466312753456	5	190	1700673031275	1700674242593377	90	2023-11-22T14:10:31.275000000	chunk1	1	bottom-up-inside	2	04
823a54cb-e528-4f92-8be0-5c8d11c4c8da	1703088439569	133451466314818712	5	190	1700673031481	1700674242799987	90	2023-11-22T14:10:31.481000000	chunk1	1	bottom-up-inside	2	04
83c9c59f-ec7e-488f-9153-428b933fe059	1703088439569	133451466317726554	5	196	1700673031771	1700674243089922	277	2023-11-22T14:10:31.771000000	chunk2	2	top-down-inside	1	04
c1bc1c1b-690c-4bc2-bae7-7f45ca1fac8b	1703088439569	133451466323021056	5	192	1700673032301	1700674243619897	90	2023-11-22T14:10:32.301000000	chunk2	2	bottom-up-inside	2	04
18c90862-7ea5-4fee-bffc-5929c6df89c3	1703088439569	133451466324646942	5	196	1700673032464	1700674243779823	170	2023-11-22T14:10:32.464000000	chunk2	2	bottom-up-inside	2	04
6a6d57ab-7e0c-4b59-9b7f-de8578394232	1703088439569	133451466326988633	5	198	1700673032698	1700674244016530	810	2023-11-22T14:10:32.698000000	chunk2	2	bottom-up-inside	2	04
05fcb0c2-3418-4285-8c14-85a6619bd506	1703088439569	133451466340683538	5	192	1700673034067	1700674245379654	385	2023-11-22T14:10:34.067000000	chunk2	2	bottom-up-inside	2	04
5034c3c3-3c2b-4c14-b785-fba74cca6df8	1703088439569	133451466345514416	5	192	1700673034551	1700674245869537	924	2023-11-22T14:10:34.551000000	chunk2	2	bottom-up-inside	2	04
0b6cd40d-d73e-473d-bc01-ab76262b74ed	1703088439569	133451466355237381	5	194	1700673035523	1700674246839481	128	2023-11-22T14:10:35.523000000	chunk2	2	bottom-up-inside	2	04
e6f130c1-23ed-4e9a-a47a-ebdd64958340	1703088439569	133451466359150599	5	198	1700673035914	1700674247229392	207	2023-11-22T14:10:35.914000000	chunk2	2	bottom-up-inside	2	04
6af442a0-9a53-4bd2-95b1-29b28cb9e9d8	1703088439569	133451466361715932	5	199	1700673036171	1700674247489394	379	2023-11-22T14:10:36.171000000	chunk2	2	bottom-up-inside	2	04
5bfb4592-0c57-4ee2-8068-6bd816aa2b4d	1703088439569	133451466372619257	5	199	1700673037261	1700674248579175	254	2023-11-22T14:10:37.261000000	chunk2	2	bottom-up-inside	2	04
c1e5e51f-d9da-4293-aebb-79d3d177b55e	1703088439569	133451466383977848	5	198	1700673038397	1700674249715772	88	2023-11-22T14:10:38.397000000	chunk2	2	bottom-up-inside	2	04
5a280270-fc66-4165-8bf1-97d406bc9b38	1703088439569	133451466385478433	5	199	1700673038547	1700674249865705	447	2023-11-22T14:10:38.547000000	chunk2	2	bottom-up-inside	2	04
478e1ccd-a1f7-44d9-8bee-5fa590431f66	1703088439569	133451466390542535	5	199	1700673039053	1700674250372297	1197	2023-11-22T14:10:39.053000000	chunk2	2	bottom-up-inside	2	04
0dc32117-213e-46cb-90f9-6bbc3741be25	1703088439569	133451466403109633	5	198	1700673040310	1700674251628820	267	2023-11-22T14:10:40.310000000	chunk2	2	bottom-up-inside	2	04
a97afbbc-bf5d-4d86-aa59-bf5b7df6e360	1703088439569	133451466406473728	5	198	1700673040646	1700674251962069	274	2023-11-22T14:10:40.646000000	chunk2	2	bottom-up-inside	2	04
336672ae-e4ce-43b2-8204-9553936be931	1703088439569	133451466409783697	5	197	1700673040978	1700674252295334	452	2023-11-22T14:10:40.978000000	chunk2	2	bottom-up-inside	2	04
e199b474-9364-42ad-8e5f-cd53ad9df70f	1703088439569	133451466423914282	5	203	1700673042391	1700674253708478	545	2023-11-22T14:10:42.391000000	chunk2	2	bottom-up-inside	2	04
8e1d0cc1-fe77-466e-8d24-83133e2ba5b2	1703088439569	133451466429936680	5	203	1700673042992	1700674254308475	847	2023-11-22T14:10:42.992000000	chunk2	2	bottom-up-inside	2	04
82037eea-7c63-4162-9db2-1423c9840b02	1703088439569	133451466439037274	5	196	1700673043903	1700674255221666	178	2023-11-22T14:10:43.903000000	chunk2	2	bottom-up-inside	2	04
dbe1f337-e24e-4629-8226-d7ff96a1a142	1703088439569	133451466443806826	5	192	1700673044380	1700674255698241	119	2023-11-22T14:10:44.380000000	chunk2	2	bottom-up-inside	2	04
18bea613-750a-4f75-8a76-849a71d7bd06	1703088439569	133451466451036713	5	204	1700673045103	1700674256421519	706	2023-11-22T14:10:45.103000000	chunk2	2	bottom-up-inside	2	04
7309d345-f73d-49c5-81c0-5fc043abbdb1	1703088439569	133451466458673843	5	204	1700673045867	1700674257184669	350	2023-11-22T14:10:45.867000000	chunk2	2	bottom-up-inside	2	04
598f542f-6f05-41e6-baaa-6511d55ccce2	1703088439569	133451466486524086	5	197	1700673048651	1700674259967663	400	2023-11-22T14:10:48.651000000	chunk2	2	bottom-up-inside	2	04
05c11786-7091-4b6b-ac1d-95f90f687ec4	1703088439569	133451466491473089	5	198	1700673049147	1700674260464296	426	2023-11-22T14:10:49.147000000	chunk2	2	bottom-up-inside	2	04
3a233758-a5e8-4551-8fbd-0b99ec011fd2	1703088439569	133451466496365525	5	198	1700673049635	1700674260954196	746	2023-11-22T14:10:49.635000000	chunk2	2	bottom-up-inside	2	04
3c7e8682-cd56-49cc-8d63-2481bb6b1d47	1703088439569	133451466504435897	5	197	1700673050443	1700674261760788	218	2023-11-22T14:10:50.443000000	chunk2	2	bottom-up-inside	2	04
cac4b75b-9c22-466c-8e9d-30f0377b15cf	1703088439569	133451466507464760	5	197	1700673050746	1700674262064012	127	2023-11-22T14:10:50.746000000	chunk2	2	bottom-up-inside	2	04
ae01c736-be07-4a81-8e6e-dcaa7a30c66f	1703088439569	133451466509272230	5	204	1700673050927	1700674262243991	171	2023-11-22T14:10:50.927000000	chunk2	2	bottom-up-inside	2	04
fda6953f-716f-414e-8905-22dce5300676	1703088439569	133451466513661820	5	190	1700673051365	1700674262683939	232	2023-11-22T14:10:51.365000000	chunk1	1	top-down-inside	1	04
67b58dc0-0423-4456-adee-b3d6f32c35e7	1703088439569	133451466520506126	5	197	1700673052050	1700674263367240	141	2023-11-22T14:10:52.050000000	chunk2	2	top-down-inside	1	04
e81bf77a-cb8d-404f-9ec5-4b443eae4b13	1703088439569	133451466522497065	5	190	1700673052249	1700674263563877	135	2023-11-22T14:10:52.249000000	chunk1	1	top-down-inside	1	04
d53f94a0-2372-4595-8d4b-353a624f98f3	1703088439569	133451466524523860	5	190	1700673052452	1700674263760508	171	2023-11-22T14:10:52.452000000	chunk1	1	bottom-up-inside	2	04
289acda3-924e-4acf-8cb7-ba3fc42693e1	1703088439569	133451466526617105	5	190	1700673052660	1700674263970467	136	2023-11-22T14:10:52.660000000	chunk1	1	bottom-up-inside	2	04
73e94f33-653d-41c5-8d54-f8c818db8a29	1703088439569	133451466531617931	5	198	1700673053161	1700674264477046	148	2023-11-22T14:10:53.161000000	chunk2	2	top-down-inside	1	04
cdb3cb5d-ea89-4f2a-af6c-157b5fa16b8d	1703088439569	133451466533826687	5	197	1700673053382	1700674264696990	704	2023-11-22T14:10:53.382000000	chunk2	2	bottom-up-inside	2	04
7229b8ee-c614-4334-9b3a-ee75f140da4b	1703088439569	133451466548431287	5	196	1700673054842	1700674266160124	337	2023-11-22T14:10:54.842000000	chunk2	2	bottom-up-inside	2	04
b2d794db-8b32-417c-87ac-090f2fc774d1	1703088439569	133451466552428462	5	197	1700673055242	1700674266560088	151	2023-11-22T14:10:55.242000000	chunk2	2	bottom-up-inside	2	04
2575590c-b468-4dc8-a081-02ca82b1619f	1703088439569	133451466554676151	5	197	1700673055467	1700674266783374	128	2023-11-22T14:10:55.467000000	chunk2	2	bottom-up-inside	2	04
8d008b4e-093a-4ada-b3be-ec0b4c9b0465	1703088439569	133451466560770130	5	198	1700673056076	1700674267389964	192	2023-11-22T14:10:56.076000000	chunk2	2	bottom-up-inside	2	04
d33ae031-a9c9-49eb-9d03-9f1b866bc384	1703088439569	133451466563345030	5	198	1700673056333	1700674267649980	473	2023-11-22T14:10:56.333000000	chunk2	2	bottom-up-inside	2	04
0f97dbe4-7143-41d6-bed0-8d06fdd9b53f	1703088439569	133451466571693455	5	192	1700673057169	1700674268486465	149	2023-11-22T14:10:57.169000000	chunk2	2	bottom-up-inside	2	04
2a631bec-85ac-4076-ac64-f1914c9a458e	1703088439569	133451466573842198	5	194	1700673057384	1700674268699781	271	2023-11-22T14:10:57.384000000	chunk2	2	bottom-up-inside	2	04
19ccd806-bda6-4380-ba3c-6d3ed8b85a4e	1703088439569	133451466579275006	5	198	1700673057926	1700674269243112	390	2023-11-22T14:10:57.926000000	chunk2	2	bottom-up-inside	2	04
6dff4f21-61e0-44f7-bf27-ca67b8d659ec	1703088439569	133451466583986567	5	194	1700673058398	1700674269716326	797	2023-11-22T14:10:58.398000000	chunk2	2	bottom-up-inside	2	04
383548c6-7b07-4778-b049-cd5f17aef632	1703088439569	133451466599228123	5	198	1700673059922	1700674271239426	262	2023-11-22T14:10:59.922000000	chunk2	2	bottom-up-inside	2	04
336e818a-d047-4aae-b35b-d5b87cd91805	1703088439569	133451466604420429	5	190	1700673060441	1700674271759358	189	2023-11-22T14:11:00.441000000	chunk1	1	top-down-inside	1	04
93d86ede-f80f-449c-9d61-7e9b075d1135	1703088439569	133451466614035492	5	198	1700673061403	1700674272719218	261	2023-11-22T14:11:01.403000000	chunk2	2	top-down-inside	1	04
ccc89e20-5a68-469d-a0d8-0df289b9ee18	1703088439569	133451466617543372	5	194	1700673061754	1700674273069181	150	2023-11-22T14:11:01.754000000	chunk2	2	bottom-up-inside	2	04
bf80aea6-fb70-4c62-b7c9-ca7226be1432	1703088439569	133451466619794056	5	204	1700673061979	1700674273295804	142	2023-11-22T14:11:01.979000000	chunk2	2	bottom-up-inside	2	04
f66b64f5-0402-4a64-badd-cd18999bcfbb	1703088439569	133451466622151872	5	204	1700673062215	1700674273532534	177	2023-11-22T14:11:02.215000000	chunk2	2	bottom-up-inside	2	04
c5d2e051-add6-48e4-a10d-5a4cc00b35e8	1703088439569	133451466629157893	5	192	1700673062915	1700674274229047	100	2023-11-22T14:11:02.915000000	chunk2	2	bottom-up-inside	2	04
900aef76-2fdc-412a-a826-88a949a6ff03	1703088439569	133451466631515916	5	198	1700673063151	1700674274469001	291	2023-11-22T14:11:03.151000000	chunk2	2	bottom-up-inside	2	04
a490cdb0-12e7-4d57-a198-d5ff575e4ae4	1703088439569	133451466649114834	5	194	1700673064911	1700674276228765	123	2023-11-22T14:11:04.911000000	chunk2	2	bottom-up-inside	2	04
01420eb1-4bd8-49a6-bd96-4ec8e7bc209b	1703088439569	133451466667753313	5	208	1700673066775	1700674278091861	139	2023-11-22T14:11:06.775000000	chunk3	3	top-down-inside	1	04
c52c41cb-4998-4277-a705-30f85c0d8b5a	1703088439569	133451466674676135	5	198	1700673067466	1700674278785132	150	2023-11-22T14:11:07.466000000	chunk2	2	top-down-inside	1	04
14bc1f9d-be79-4a62-81cf-11ab3b4b02dc	1703088439569	133451466676987741	5	198	1700673067698	1700674279015018	221	2023-11-22T14:11:07.698000000	chunk2	2	bottom-up-inside	2	04
140e3a04-df2a-4cad-b9cc-a68f35a8723e	1703088439569	133451466680431663	5	198	1700673068042	1700674279354979	127	2023-11-22T14:11:08.042000000	chunk2	2	bottom-up-inside	2	04
c6f5d37e-e476-474f-8121-2cb39a42aa4a	1703088439569	133451466682443397	5	198	1700673068244	1700674279561611	249	2023-11-22T14:11:08.244000000	chunk2	2	bottom-up-inside	2	04
7a9b3637-1e68-41f9-8863-92d00fb315bd	1703088439569	133451466686042871	5	190	1700673068604	1700674279921611	357	2023-11-22T14:11:08.604000000	chunk1	1	top-down-inside	1	04
03042f63-459f-46da-b642-1c4cae772ef6	1703088439569	133451466693973967	5	199	1700673069396	1700674280714867	209	2023-11-22T14:11:09.396000000	chunk2	2	top-down-inside	1	04
ed881716-fb2f-4c9d-898c-59e3e900ade6	1703088439569	133451466698858235	5	190	1700673069885	1700674281201405	265	2023-11-22T14:11:09.885000000	chunk1	1	top-down-inside	1	04
35656654-4e6e-4041-b588-f635d7cc7f45	1703088439569	133451466705570748	5	198	1700673070556	1700674281874639	158	2023-11-22T14:11:10.556000000	chunk2	2	top-down-inside	1	04
4852a865-55a9-47de-89d3-6b2f2894a5ff	1703088439569	133451466708870941	5	198	1700673070886	1700674282204626	643	2023-11-22T14:11:10.886000000	chunk2	2	bottom-up-inside	2	04
1e67febe-b8d0-4d33-9e46-16714de9b54e	1703088439569	133451466717793020	5	199	1700673071779	1700674283094522	99	2023-11-22T14:11:11.779000000	chunk2	2	bottom-up-inside	2	04
58a23a8f-5e5d-4d6a-88aa-06ef90ec89f1	1703088439569	133451466719707832	5	204	1700673071969	1700674283287800	189	2023-11-22T14:11:11.969000000	chunk2	2	bottom-up-inside	2	04
9fb6edc0-637e-4c7b-96d6-503cea8d56ef	1703088439569	133451466722534772	5	204	1700673072252	1700674283564421	267	2023-11-22T14:11:12.252000000	chunk2	2	bottom-up-inside	2	04
ca579040-ab5b-45fc-94c7-3d740fe0df1b	1703088439569	133451466725814857	5	198	1700673072580	1700674283894395	389	2023-11-22T14:11:12.580000000	chunk2	2	bottom-up-inside	2	04
df544fb4-eb55-479d-8bc8-c63b4f48b3f1	1703088439569	133451466734402144	5	199	1700673073440	1700674284757644	226	2023-11-22T14:11:13.440000000	chunk2	2	bottom-up-inside	2	04
cb2b2a49-3d3b-4502-bc2b-b1919e4bb9ea	1703088439569	133451466737819911	5	198	1700673073781	1700674285097624	547	2023-11-22T14:11:13.781000000	chunk2	2	bottom-up-inside	2	04
4225bc35-3967-464c-85fb-86cad557bd80	1703088439569	133451466745484450	5	196	1700673074548	1700674285864107	158	2023-11-22T14:11:14.548000000	chunk2	2	bottom-up-inside	2	04
6d5a999c-3642-4bdc-b6f6-1f0f4b704c5a	1703088439569	133451466747811083	5	196	1700673074780	1700674286094095	85	2023-11-22T14:11:14.780000000	chunk2	2	bottom-up-inside	2	04
fb949a60-f14d-4ae3-b495-6a1c9fffc454	1703088439569	133451466749333371	5	196	1700673074933	1700674286250769	128	2023-11-22T14:11:14.933000000	chunk2	2	bottom-up-inside	2	04
b255fe81-6367-422f-9411-d5ee6b849d7e	1703088439569	133451466755279815	5	197	1700673075527	1700674286844035	1942	2023-11-22T14:11:15.527000000	chunk2	2	bottom-up-inside	2	04
f06f636d-b8fe-4ed7-a9c6-ba8191c224cc	1703088439569	133451466775201396	5	198	1700673077519	1700674288837035	180	2023-11-22T14:11:17.519000000	chunk2	2	bottom-up-inside	2	04
b761406e-679c-4612-8652-78df64a95b87	1703088439569	133451466781846483	5	199	1700673078184	1700674289496926	288	2023-11-22T14:11:18.184000000	chunk2	2	bottom-up-inside	2	04
546876ab-41c6-4b17-bee4-10082a04da44	1703088439569	133451466793063109	5	199	1700673079305	1700674290623446	283	2023-11-22T14:11:19.305000000	chunk2	2	bottom-up-inside	2	04
2a64b05f-3d5c-4c67-ad22-19cd53bad3d3	1703088439569	133451466796627276	5	198	1700673079662	1700674290980081	194	2023-11-22T14:11:19.662000000	chunk2	2	bottom-up-inside	2	04
c47fcd27-910f-415a-a225-014ce68f915b	1703088439569	133451466799663947	5	198	1700673079965	1700674291283439	158	2023-11-22T14:11:19.965000000	chunk2	2	bottom-up-inside	2	04
372ee4f1-ced2-4e81-9678-50be50ad7b3f	1703088439569	133451466803444278	5	190	1700673080343	1700674291660014	92	2023-11-22T14:11:20.343000000	chunk1	1	top-down-inside	1	04
e3657fa9-8edb-478a-877e-fe59e27b8bfa	1703088439569	133451466807437140	5	199	1700673080743	1700674292059911	786	2023-11-22T14:11:20.743000000	chunk2	2	top-down-inside	1	04
4428d80a-c028-4d90-b96d-ba250433106c	1703088439569	133451466815812183	5	198	1700673081580	1700674292896497	617	2023-11-22T14:11:21.580000000	chunk2	2	bottom-up-inside	2	04
b73d28c1-5c9d-4a29-af05-01d9497c7a2b	1703088439569	133451466824926100	5	203	1700673082492	1700674293809691	434	2023-11-22T14:11:22.492000000	chunk2	2	bottom-up-inside	2	04
3ba80ac3-ee88-49df-a90c-bfe2fb48effd	1703088439569	133451466830203013	5	204	1700673083020	1700674294326355	1639	2023-11-22T14:11:23.020000000	chunk2	2	bottom-up-inside	2	04
0d0bed05-c763-4387-9926-22ec08818e2e	1703088439569	133451466847596670	5	203	1700673084759	1700674296072779	223	2023-11-22T14:11:24.759000000	chunk2	2	bottom-up-inside	2	04
f1131efd-b3f6-4736-8680-5237ce447628	1703088439569	133451466861038219	5	201	1700673086103	1700674297419208	125	2023-11-22T14:11:26.103000000	chunk2	2	bottom-up-inside	2	04
57e6fc77-feaa-40b7-ad43-7bb5ea794fdc	1703088439569	133451466862773700	5	204	1700673086277	1700674297589199	1852	2023-11-22T14:11:26.277000000	chunk2	2	bottom-up-inside	2	04
73dfbbd8-3fe9-47ce-9e84-89299339c560	1703088439569	133451466883889337	5	203	1700673088388	1700674299705600	2739	2023-11-22T14:11:28.388000000	chunk2	2	bottom-up-inside	2	04
fbe48650-675c-4f2c-aa98-068142676f58	1703088439569	133451466916450465	5	203	1700673091644	1700674302961835	3946	2023-11-22T14:11:31.644000000	chunk2	2	bottom-up-inside	2	04
093e098a-feea-4da3-8e95-b446d7784f7b	1703088439569	133451466967668411	5	203	1700673096766	1700674308084419	103	2023-11-22T14:11:36.766000000	chunk2	2	bottom-up-inside	2	04
9ab9276d-0d27-4a1d-a0a6-b7dafdaf4fd0	1703088439569	133451467002439377	5	204	1700673100243	1700674311560600	356	2023-11-22T14:11:40.243000000	chunk2	2	bottom-up-inside	2	04
0250babd-2d6a-4b9d-9d50-1a9c37d66bd1	1703088439569	133451467057764619	5	204	1700673105775	1700674317093243	626	2023-11-22T14:11:45.775000000	chunk2	2	bottom-up-inside	2	04
79244e6b-90d7-44ba-9b10-c26c2b800a51	1703088439569	133451467081493214	5	204	1700673108148	1700674319466175	2438	2023-11-22T14:11:48.148000000	chunk2	2	bottom-up-inside	2	04
5ee494f9-5584-47d3-aee6-5a16f6d5374d	1703088439569	133451467148791682	5	204	1700673114878	1700674326195340	1101	2023-11-22T14:11:54.878000000	chunk2	2	bottom-up-inside	2	04
26789c18-78cd-47bd-8b2e-d2e99aad709d	1703088439569	133451467160945710	5	204	1700673116093	1700674327411761	2766	2023-11-22T14:11:56.093000000	chunk2	2	bottom-up-inside	2	04
a121c27c-d503-46f1-be26-1c1cd29c7447	1703088439569	133451467189712288	5	204	1700673118970	1700674330288059	2220	2023-11-22T14:11:58.970000000	chunk2	2	bottom-up-inside	2	04
3ec62cfc-1071-49b3-933e-69827ce9b29e	1703088439569	133451467212477649	5	204	1700673121247	1700674332561124	123	2023-11-22T14:12:01.247000000	chunk2	2	bottom-up-inside	2	04
db3fc7b9-3d87-4c9a-bb71-cb05a6bc42d7	1703088439569	133451467214340230	5	204	1700673121433	1700674332751047	1429	2023-11-22T14:12:01.433000000	chunk2	2	bottom-up-inside	2	04
5f986d4f-152e-49e2-873b-44dd80cb5f7e	1703088439569	133451467234552181	5	204	1700673123455	1700674334770800	1385	2023-11-22T14:12:03.455000000	chunk2	2	bottom-up-inside	2	04
70b230ee-5e6f-4123-91b8-2e0da10610ba	1703088439569	133451467253966954	5	198	1700673125395	1700674336710500	391	2023-11-22T14:12:05.395000000	chunk2	2	bottom-up-inside	2	04
62136a40-411a-44d0-8562-88c7b88e2704	1703088439569	133451467262816063	5	204	1700673126281	1700674337597032	850	2023-11-22T14:12:06.281000000	chunk2	2	bottom-up-inside	2	04
067a5205-3fd5-4ae3-8b10-9452762370b2	1703088439569	133451467271965682	5	204	1700673127195	1700674338513596	3198	2023-11-22T14:12:07.195000000	chunk2	2	bottom-up-inside	2	04
7a1afa54-7040-4092-b475-d26ac1e12957	1703088439569	133451467308193429	5	203	1700673130818	1700674342136437	147	2023-11-22T14:12:10.818000000	chunk2	2	bottom-up-inside	2	04
ac7ab5ed-61b1-4d6b-9939-fb6dcfcd5680	1703088439569	133451467310269759	5	204	1700673131026	1700674342343164	669	2023-11-22T14:12:11.026000000	chunk2	2	bottom-up-inside	2	04
07a5cc53-39c3-40d1-85d0-5fef469f7d5d	1703088439569	133451467323877842	5	204	1700673132387	1700674343702902	379	2023-11-22T14:12:12.387000000	chunk2	2	bottom-up-inside	2	04
edf7cb55-ef07-437e-a4ab-98c41c6b9851	1703088439569	133451467348772861	5	204	1700673134876	1700674346192551	848	2023-11-22T14:12:14.876000000	chunk2	2	bottom-up-inside	2	04
608ff402-7275-4e2e-b7b3-1c0187fd94a9	1703088439569	133451467375190410	5	197	1700673137518	1700674348835581	115	2023-11-22T14:12:17.518000000	chunk2	2	bottom-up-inside	2	04
c6991799-182f-4606-8e21-21356c18eb5d	1703088439569	133451467377306094	5	194	1700673137730	1700674349045543	92	2023-11-22T14:12:17.730000000	chunk2	2	bottom-up-inside	2	04
0dca1251-04b3-4564-999d-0a891a6eb4e5	1703088439569	133451467384617911	5	194	1700673138461	1700674349775422	247	2023-11-22T14:12:18.461000000	chunk2	2	bottom-up-inside	2	04
5f8b659f-134d-424d-af12-ddad418e8f18	1703088439569	133451467391230653	5	208	1700673139122	1700674350428694	94	2023-11-22T14:12:19.122000000	chunk3	3	top-down-inside	1	04
5bd45abf-1917-4405-b609-2433318a32d9	1703088439569	133451467392793965	5	208	1700673139279	1700674350591963	99	2023-11-22T14:12:19.279000000	chunk3	3	bottom-up-inside	2	04
c01cab9c-2aaf-4db2-a1fb-e8bb6fab7e74	1703088439569	133451467437527437	5	199	1700673143752	1700674355068001	366	2023-11-22T14:12:23.752000000	chunk2	2	top-down-inside	1	04
3dea7400-88b0-4f0b-98a3-4c7604232a9e	1703088439569	133451467443394883	5	194	1700673144339	1700674355647929	151	2023-11-22T14:12:24.339000000	chunk2	2	bottom-up-inside	2	04
4a9787d7-4eaf-4764-adb6-ae41cea3c2cd	1703088439569	133451467446848376	5	194	1700673144683	1700674356001219	85	2023-11-22T14:12:24.683000000	chunk2	2	bottom-up-inside	2	04
464b6a44-031b-444b-85fe-90c85b83cfde	1703088439569	133451467459380699	5	198	1700673145938	1700674357254383	119	2023-11-22T14:12:25.938000000	chunk2	2	bottom-up-inside	2	04
fd52122d-6c43-499a-a003-bb7f8560c7ec	1703088439569	133451467467482590	5	192	1700673146747	1700674358064327	106	2023-11-22T14:12:26.747000000	chunk2	2	bottom-up-inside	2	04
